time,tweet 
2020-07-03 00:47:07,"b""RT @goal: Arsenal fans watching Man City's performance tonight knowing they've got them in the FA Cup semis \xf0\x9f\x98\x9f\n\n#MCILIV https://t.co/s6EXeqk\xe2\x80\xa6"""
2020-07-03 00:47:07,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 00:47:03,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:47:03,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:47:02,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 00:46:59,b'RT @JustToonIt_: FT Man City 4-0 Liverpool last night feel like\n#MCILIV #JustToonIt https://t.co/dt1vOdR8Yp'
2020-07-03 00:46:59,b'RT @TheSportSocial: Absolutely mental that Jordan Henderson\xe2\x80\x99s might win Player of the Year ahead of Kevin De Bruyne. If you need help ident\xe2\x80\xa6'
2020-07-03 00:46:59,b'RT @ad_farouq: Giveaway! Giveaway!!\n\nThe first person to get 700 rts within 24hrs wil get one of our classic Diesel frm the thread + 1k air\xe2\x80\xa6'
2020-07-03 00:46:54,b'RT @MUFCCntrl: I\xe2\x80\x99m a United fan but if Kevin De Bruyne doesn\xe2\x80\x99t get prem player of the year he\xe2\x80\x99s been robbed #MCILIV https://t.co/Luvf0829W7'
2020-07-03 00:46:42,"b'I was expecting a defeat at #ManCity, probably by a goal or two, but that was a disgrace. Shame on this #LFC 11:\xe2\x80\xa6 https://t.co/ueKt5ZONUs'"
2020-07-03 00:46:40,b'RT @goal: Kevin De Bruyne has been involved in 30 goals in his last 31 Premier League starts \xf0\x9f\x94\xa5\n\n1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3 goals\n1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 assists\n\n#MCILIV https:\xe2\x80\xa6'
2020-07-03 00:46:40,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 00:46:38,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:46:28,b'RT @BBCSport: Liverpool were thrashed by Man City in their first game after sealing the Premier League title.\n\n#MCILIV report: https://t.co\xe2\x80\xa6'
2020-07-03 00:46:16,b'RT @GWijnaldum: MATCHDAY \xf0\x9f\x94\xa5 Let\xe2\x80\x99s continue this season in style \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe Are you ready Reds!? \xf0\x9f\x94\xb4 #YNWA #MCILIV https://t.co/7dIKvG6FPR'
2020-07-03 00:46:15,b'RT @BenopaOnyx1: The world after seeing Liverpool taking guard of goals instead of guard of honor \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x94\xa5 #MCILIV https://t.co/MqNPnBUVtO'
2020-07-03 00:46:14,"b'RT @voj429: The only person you need to be concerned with impressing is yourself!\n\nIf this appear on your TL, show me some love!\xe2\x9d\xa4\xef\xb8\x8f\nLike &amp; R\xe2\x80\xa6'"
2020-07-03 00:46:13,"b""RT @LFC: 90 minutes until KO, let's hear your #MCILIV score prediction... \n\n#MCFC ___ \xf0\x9f\x86\x9a ___ #LFC"""
2020-07-03 00:46:12,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:46:08,b'RT @Prince_Ngcobo: Kevin De Bruyne to the rest of the players in the Premier League after Man City beat Liverpool 4-0 \n#MCILIV https://t.co\xe2\x80\xa6'
2020-07-03 00:46:08,b'RT @ad_farouq: Giveaway! Giveaway!!\n\nThe first person to get 700 rts within 24hrs wil get one of our classic Diesel frm the thread + 1k air\xe2\x80\xa6'
2020-07-03 00:46:06,"b'RT @henrywinter: Phil Foden started on the right, went left and is now upfront against Fabinho and Van Dijk and still a threat. Intelligent\xe2\x80\xa6'"
2020-07-03 00:46:00,b'RT @olumeseik: What Guardiola told kloop after the final whistle.\n\n#MCILIV De bruyne #mompha Pablo Escobar Mane #liverpool https://t.co/IFa\xe2\x80\xa6'
2020-07-03 00:45:52,b'RT @moo_venda: I take a liver I put it in a pool.... Liverpool \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd  #MCILIV https://t.co/P1xXoi4pJB'
2020-07-03 00:45:51,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 00:45:49,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:45:42,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:45:42,b'It was indeed a horrid performance today by the boys in Red - but even worse news when I checked the table afterwar\xe2\x80\xa6 https://t.co/ftMyU532xj'
2020-07-03 00:45:42,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 00:45:41,b'RT @TopTrendThai: Twitter Trend\n2020-07-03 06:00:32\n1. #\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x97\xe0\xb8\x98\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xad\xe0\xb8\xad\xe0\xb8\x9f\n2. #MCILIV\n3. #SEHUN\n4. #SMPROTECTCHENLE\n5. #EXO_SC'
2020-07-03 00:45:40,b'#Kloop is SUCH a poor loser. This interview is just \xf0\x9f\x98\x92\xf0\x9f\x99\x83\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\x92\x80 The lack of  class is just ...... #MCILIV'
2020-07-03 00:45:40,b'RT @ad_farouq: Giveaway! Giveaway!!\n\nThe first person to get 700 rts within 24hrs wil get one of our classic Diesel frm the thread + 1k air\xe2\x80\xa6'
2020-07-03 00:45:34,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:45:33,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 00:45:32,b'RT @Anambravirgin: When your enemies prepare a table before you.. So that they can break it\xf0\x9f\x98\xad\n#MCILIV https://t.co/gUubpoU3nK'
2020-07-03 00:45:31,b'RT @IamShola_best: Everybody is nor well in this country. God why this country \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#mompha \n#MCILIV https://t.co/dZqBzkmRzX'
2020-07-03 00:45:30,b'RT @ad_farouq: Giveaway! Giveaway!!\n\nThe first person to get 700 rts within 24hrs wil get one of our classic Diesel frm the thread + 1k air\xe2\x80\xa6'
2020-07-03 00:45:29,"b'RT @Dara_Ernal: Nobody :\n\nCAC pastors: Hold your head and shout ""I won\'t be honored to be dishonored like Liverpool"".\n\n#MCILIV'"
2020-07-03 00:45:22,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 00:45:21,"b""RT @BagOfNuts_: We've seen this before... #MCILIV https://t.co/YDVmvUr9Mu"""
2020-07-03 00:45:12,"b'RT @5liveSport: ""Liverpool were absolutely nowhere near them tonight""\n\n@DionDublinsDube reflects on #MCFC\'s dominant display against #LFC\xe2\x80\xa6'"
2020-07-03 00:45:11,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 00:45:07,b'RT @TopTrendThai: Twitter Trend\n2020-07-03 07:32:38\n1. #\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x97\xe0\xb8\x98\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xad\xe0\xb8\xad\xe0\xb8\x9f\n2. Jack\n3. #YubinHappyBirthday0703\n4. #mciliv\n5. #SMPROTECTCHENLE'
2020-07-03 00:45:06,b'RT @JustToonIt_: FT Man City 4-0 Liverpool last night feel like\n#MCILIV #JustToonIt https://t.co/dt1vOdR8Yp'
2020-07-03 00:45:04,"b""'Humble African' tees - Available at Ksh900. Call or WhatsApp  254 (0) 700 135552 https://t.co/8SQbZzgpJa #MCILIV\xe2\x80\xa6 https://t.co/h4rD6ayyjY"""
2020-07-03 00:45:04,"b""Lmao\xf0\x9f\x98\x82... Liverpool's been raped\xf0\x9f\x98\x82\nI sympathize with Liverpool fans mehn\xe2\x9c\x8a...u guys got some liver so play mci and thi\xe2\x80\xa6 https://t.co/hzXeJOxJOo"""
2020-07-03 00:45:04,"b""RT @Awhybliss_: So I can't leave church WhatsApp group again which one is bro A.Y you just left God's presence. \xf0\x9f\x99\x84\n\n#MCILIV sagalinks Pablo\xe2\x80\xa6"""
2020-07-03 00:45:03,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 00:45:03,b'RT @Unclekashmurdah: Someone said Man City has four-given Liverpool for making them give the guard of honor. \n#MCILIV https://t.co/tVJ5u9r7\xe2\x80\xa6'
2020-07-03 00:45:01,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 00:44:57,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 00:44:57,"b""RT @gaspar_lee007: Just in case you're wondering if the match is fixed... #MCILIV https://t.co/A6mBSE6uqO"""
2020-07-03 00:44:55,"b'RT @LFC: Evening, boss \xf0\x9f\x91\x8b\n\n#StaySafe | #MCILIV https://t.co/2ttctiVrtB'"
2020-07-03 00:44:51,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 00:44:51,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 00:44:44,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 00:44:40,"b""RT @OptaJoe: 4-0 - Liverpool's 4-0 defeat to Manchester City is the joint-heaviest defeat by a team already crowned Premier League champion\xe2\x80\xa6"""
2020-07-03 00:44:37,"b'RT @SnapGoal: Man City 4-0 Liverpool, all goals\xf0\x9f\x94\xa5\n\nVia: @BRGoals \n\n#MCILIV \n https://t.co/9QSf3JfgsP'"
2020-07-03 00:44:31,"b'RT @BanterFC5: \xe2\x80\x9cNo joke, we were still popping bottles at halftime\xe2\x80\x9d #MCILIV https://t.co/VwFTCO4fOo'"
2020-07-03 00:44:28,b'RT @CHRISJoeM2: My mood when people say Liverpool deserves the best \xf0\x9f\x98\x82\n#Liverpool #ManCity #MCILIV https://t.co/pjcZ9HoeWW'
2020-07-03 00:44:27,b'RT @goal: Kevin De Bruyne has been involved in 30 goals in his last 31 Premier League starts \xf0\x9f\x94\xa5\n\n1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3 goals\n1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 assists\n\n#MCILIV https:\xe2\x80\xa6'
2020-07-03 00:44:26,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 00:44:23,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 00:44:22,b'RT @heisTactic: How can Liverpool win the league four - nothing #MCILIV https://t.co/hvMPC2cr4h'
2020-07-03 00:44:20,b'RT @LFCphoto: Guard of Honour.\n\n#LFC #MCILIV #LFCchampions #Liverpool https://t.co/Ld1ewV7HCv'
2020-07-03 00:44:19,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 00:44:16,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 00:44:14,"b'RT @Wizebaba: If dem like make dem win Liverpool 10 nil. Na medicine after death. \n\nIn Yoruba,  we call that Sere Sere\n\n#MCILIV'"
2020-07-03 00:44:11,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 00:44:10,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 00:44:03,"b""RT @AUmeakubuike: @haa_ree0 What's the scoreline at the Etihad tonight between Man City and Liverpool? \n\n#MCILIV \nhttps://t.co/REYmXMAAxH"""
2020-07-03 00:44:02,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 00:43:59,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 00:43:56,"b""RT @Awhybliss_: So I can't leave church WhatsApp group again which one is bro A.Y you just left God's presence. \xf0\x9f\x99\x84\n\n#MCILIV sagalinks Pablo\xe2\x80\xa6"""
2020-07-03 00:43:55,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:43:49,"b'RT @chubiei: ""Liverpool fans but we don\'t care, we have won the league""\n#MCILIV https://t.co/GHk7IqwFfk'"
2020-07-03 00:43:48,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 00:43:43,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:43:42,"b'RT @depe_drip: Salah, Mane and Firmino vs ManCity\n\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\n#MCILIV https://t.co/WDEmG4p430'"
2020-07-03 00:43:33,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:43:29,b'RT @Iam_tokool: Who would you pick ?\nRetweet for Paul Pogba\n\nLike for  Kevin De Bruyne\n#MCILIV https://t.co/TFA2ykEeya'
2020-07-03 00:43:28,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:43:27,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:43:26,b'RT @goal: Man City turning up today like...\n\n#MCILIV https://t.co/QVCKhjRlEz'
2020-07-03 00:43:25,b'RT @rantsnbants: Guard of honour then punched them man in the throat \xf0\x9f\xa4\xa3 this league title needs and asterisk forreal \xf0\x9f\x98\xad #MCILIV'
2020-07-03 00:43:24,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:43:23,b'RT @LFC: Two hours \xe2\x8f\xb1\n\n\xf0\x9f\x94\x9c #MCILIV https://t.co/d9JaJrUir2'
2020-07-03 00:43:22,"b""RT @Awhybliss_: So I can't leave church WhatsApp group again which one is bro A.Y you just left God's presence. \xf0\x9f\x99\x84\n\n#MCILIV sagalinks Pablo\xe2\x80\xa6"""
2020-07-03 00:43:21,b'RT @EgyptSama_: Guard of Honour for Champions Of England \n\xf0\x9f\x94\xb4\xf0\x9f\x8f\x86 \xf0\x9f\xa4\xa9\n#MCILIV \n#YNWA \n#\xd9\x85\xd8\xad\xd9\x85\xd8\xaf_\xd8\xb5\xd9\x84\xd8\xa7\xd8\xad\nhttps://t.co/mJ4iOOwWrt'
2020-07-03 00:43:19,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 00:43:15,b'RT @LotfiWada: Kevin De Bruyne was eligible to play for Burundi. #MCILIV #pldk'
2020-07-03 00:42:59,b'RT @DammitArsenal: How many years did it take for Liverpool to win the title ? #MCILIV https://t.co/K9qf393Sn0'
2020-07-03 00:42:59,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:42:57,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:42:56,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 00:42:50,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 00:42:46,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 00:42:45,"b""RT @LFC: 66' - Goal. Man City.\n\n[4-0]\n\n#MCILIV"""
2020-07-03 00:42:45,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:42:41,"b""RT @Awhybliss_: So I can't leave church WhatsApp group again which one is bro A.Y you just left God's presence. \xf0\x9f\x99\x84\n\n#MCILIV sagalinks Pablo\xe2\x80\xa6"""
2020-07-03 00:42:33,b'RT @LFC: \xe2\xad\x90\xef\xb8\x8f TEAM NEWS \xe2\xad\x90\xef\xb8\x8f\n\nHere\xe2\x80\x99s how we line-up for our trip to @ManCity \xf0\x9f\x94\xb4 #MCILIV\n\n@Dejan06Lovren is out as a precaution with a minor knoc\xe2\x80\xa6'
2020-07-03 00:42:32,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:42:31,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:42:27,b'RT @OfficialFPL: Kevin De Bruyne and Phil Foden have returned the most \xe2\x9a\xbds and \xf0\x9f\x85\xb0\xef\xb8\x8fs (5) since the restart\n\n#FPL #MCILIV https://t.co/ySRWnF0I\xe2\x80\xa6'
2020-07-03 00:42:25,"b'RT @online__pastor: #mompha\nNice concept/creativity \nLike and retweet if you love it\nPC : Wandrographer \nVenita , Seyitan \nDbanj , pablo Es\xe2\x80\xa6'"
2020-07-03 00:42:14,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 00:42:12,b'@premierleague ManCity gave Liverpool A Guard of Honor just to turn it into a Walk of Shame later \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #MCILIV'
2020-07-03 00:42:09,"b""RT @phemmer_: A bicycle can't stand on it's own\n\nIt is too tired. #MCILIV #mompha https://t.co/407t8e5qrj"""
2020-07-03 00:42:09,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 00:42:06,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 00:42:02,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:41:58,b'RT @JustToonIt_: FT Man City 4-0 Liverpool last night feel like\n#MCILIV #JustToonIt https://t.co/dt1vOdR8Yp'
2020-07-03 00:41:56,"b""RT @goal: dude what's going on?\n\nlol beats me\n\n#MCILIV https://t.co/HHuVFxf0H6"""
2020-07-03 00:41:54,b'RT @ad_farouq: Giveaway! Giveaway!!\n\nThe first person to get 700 rts within 24hrs wil get one of our classic Diesel frm the thread + 1k air\xe2\x80\xa6'
2020-07-03 00:41:52,b'RT @olumeseik: What Guardiola told kloop after the final whistle.\n\n#MCILIV De bruyne #mompha Pablo Escobar Mane #liverpool https://t.co/IFa\xe2\x80\xa6'
2020-07-03 00:41:50,b'RT @goal: Kevin De Bruyne has been involved in 30 goals in his last 31 Premier League starts \xf0\x9f\x94\xa5\n\n1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3 goals\n1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 assists\n\n#MCILIV https:\xe2\x80\xa6'
2020-07-03 00:41:50,b'RT @BeWarmers: Andy Robertson making a drink on the bus before the game\n#MCILIV \n https://t.co/o6Wbcik0iQ'
2020-07-03 00:41:49,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:41:43,b'RT @goal: Kevin De Bruyne has been involved in 30 goals in his last 31 Premier League starts \xf0\x9f\x94\xa5\n\n1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3 goals\n1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 assists\n\n#MCILIV https:\xe2\x80\xa6'
2020-07-03 00:41:40,b'RT @ReviewFootball: Naby Keita completed the most final third passes (13) during Man City - Liverpool. \n\nKeita came on in the 61st minute.\xe2\x80\xa6'
2020-07-03 00:41:40,b'RT @TopTrendThai: Twitter Trend\n2020-07-03 07:32:38\n1. #\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x97\xe0\xb8\x98\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xad\xe0\xb8\xad\xe0\xb8\x9f\n2. Jack\n3. #YubinHappyBirthday0703\n4. #mciliv\n5. #SMPROTECTCHENLE'
2020-07-03 00:41:39,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 00:41:32,"b'RT @samuelluckhurst: For all the mitigation of Liverpool being champions, no crowd etc., this has reiterated how reliant the Liverpool defe\xe2\x80\xa6'"
2020-07-03 00:41:31,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 00:41:24,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 00:41:19,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 00:41:12,b'RT @Mutindi99: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82Liverpool after the match... #MCILIV https://t.co/di4DoUUCOS'
